"Date","Day","State","County","Cases","Death","Population","Cases_Percent","Death_Percent"
2020-04-03,3,"Mississippi","Montgomery",10,1,9775,0.00102302,0.0001023
2020-03-31,0,"Mississippi","Panola",7,1,34192,0.00020473,0.00002925
2020-04-01,1,"Mississippi","Panola",8,1,34192,0.00023397,0.00002925
2020-04-02,2,"Mississippi","Panola",8,1,34192,0.00023397,0.00002925
2020-04-03,3,"Mississippi","Panola",8,1,34192,0.00023397,0.00002925
2020-03-28,0,"Mississippi","Perry",2,1,11973,0.00016704,0.00008352
2020-03-29,1,"Mississippi","Perry",2,1,11973,0.00016704,0.00008352
2020-03-30,2,"Mississippi","Perry",2,1,11973,0.00016704,0.00008352
2020-03-31,3,"Mississippi","Perry",3,1,11973,0.00025056,0.00008352
2020-04-01,4,"Mississippi","Perry",5,1,11973,0.00041761,0.00008352
2020-04-02,5,"Mississippi","Perry",6,1,11973,0.00050113,0.00008352
2020-04-03,6,"Mississippi","Perry",11,1,11973,0.00091873,0.00008352
2020-04-03,0,"Mississippi","Pontotoc",11,1,32174,0.00034189,0.00003108
2020-03-26,0,"Mississippi","Rankin",23,1,155271,0.00014813,0.00000644
2020-03-27,1,"Mississippi","Rankin",29,1,155271,0.00018677,0.00000644
2020-03-28,2,"Mississippi","Rankin",31,1,155271,0.00019965,0.00000644
2020-03-29,3,"Mississippi","Rankin",35,1,155271,0.00022541,0.00000644
2020-03-30,4,"Mississippi","Rankin",35,1,155271,0.00022541,0.00000644
2020-03-31,5,"Mississippi","Rankin",40,1,155271,0.00025761,0.00000644
2020-04-01,6,"Mississippi","Rankin",48,1,155271,0.00030914,0.00000644
2020-04-02,7,"Mississippi","Rankin",50,1,155271,0.00032202,0.00000644
2020-04-03,8,"Mississippi","Rankin",64,1,155271,0.00041218,0.00000644
2020-03-28,0,"Mississippi","Sunflower",7,1,25110,0.00027877,0.00003982
2020-03-29,1,"Mississippi","Sunflower",10,1,25110,0.00039825,0.00003982
2020-03-30,2,"Mississippi","Sunflower",10,1,25110,0.00039825,0.00003982
2020-03-31,3,"Mississippi","Sunflower",11,1,25110,0.00043807,0.00003982
2020-04-01,4,"Mississippi","Sunflower",12,1,25110,0.0004779,0.00003982
2020-04-02,5,"Mississippi","Sunflower",12,1,25110,0.0004779,0.00003982
2020-04-03,6,"Mississippi","Sunflower",13,1,25110,0.00051772,0.00003982
2020-03-27,0,"Mississippi","Tippah",15,1,22015,0.00068135,0.00004542
2020-03-28,1,"Mississippi","Tippah",18,2,22015,0.00081762,0.00009085
2020-03-29,2,"Mississippi","Tippah",23,2,22015,0.00104474,0.00009085
2020-03-30,3,"Mississippi","Tippah",23,2,22015,0.00104474,0.00009085
2020-03-31,4,"Mississippi","Tippah",26,2,22015,0.00118101,0.00009085
2020-04-01,5,"Mississippi","Tippah",28,2,22015,0.00127186,0.00009085
